desc_apertura;desc_prog;desc_inc;desc_prin;cred_ini;cred_vig;cred_comp;cred_pag;cred_dev;cred_disp
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";960.000;960.000;139.136;139.136;139.136;820.864
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";400.000;400.000;230.806;0;53.000;169.194
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;4.500.001;4.500.001;20.000;20.000;20.000;4.480.001
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;1.000.000;1.000.000;0;0;0;1.000.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;948.000;948.000;984.690;0;0;-36.690
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;50.000;50.000;0;0;0;50.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;25.181;25.181;4.002;4.002;4.002;21.179
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Comerciales y Financieros;7.000;7.000;0;0;0;7.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;4.300.000;4.300.000;144.930;144.930;144.930;4.128.170
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;1.400.000;1.400.000;22.480;22.480;22.480;1.263.627
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";169.462;169.462;48.053;48.053;48.053;121.409
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Otros Servicios;734.761;734.761;0;0;0;734.761
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;140.000;140.000;0;0;0;140.000
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;3.287.738;3.287.738;0;0;0;3.287.738
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;999.309;861.070;861.070;-999.309
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;1.131.748;964.543;964.543;-1.131.748
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;855.917;410.002;410.002;-855.917
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;0;0;188.401;160.451;160.451;-188.401
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;284.023;132.762;132.762;-284.023
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;2.116.488;1.807.866;1.807.866;-2.116.488
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;1.105.466;932.975;932.975;-1.105.466
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;1.312.934;603.977;603.977;-1.312.934
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;14.702;14.702;14.702;-14.702
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Bienes de Consumo;Otros Bienes de Consumo;0;0;0;0;0;-200
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;0;0;16.046;16.046;16.046;-16.046
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Alquileres y Derechos;0;0;255.150;3.572.100;3.572.100;-255.150
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;139.136;139.136;139.136;-139.136
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;106.000;53.000;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;82.058;82.058;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;0;0;49.684;49.684;49.684;-29.454
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;0;0;90.051;90.051;90.051;-3.262
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Otros Servicios;0;0;0;0;0;-2.500
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;138.239;138.239;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;167.205;167.205;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal Permanente;0;0;0;445.915;445.915;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Servicios Extraordinarios;0;0;0;27.951;27.951;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Asistencia Social al Personal;0;0;0;151.261;151.261;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;308.621;308.621;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;172.491;172.491;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Gastos en Personal;Personal contratado;0;0;0;708.957;708.957;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;0;0;15.039;15.039;15.039;-15.039
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;0;0;23.167;23.167;23.167;-23.167
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Básicos;0;0;8.293;8.293;8.293;-8.293
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;137.076;137.076;137.076;-137.076
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;771.150;53.000;53.000;-771.150
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;0;0;-3.549.600
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Servicios Técnicos y Profesionales;0;0;0;82.058;82.058;0
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;0;0;92.232;92.232;92.232;-97.596
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;Pasajes y Viáticos;0;0;15.035;15.035;15.035;-38.821
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";0;0;0;0;0;-13.543
Calidad Turística (Sact) y Agencias de Viajes;"Innovación, Tecnología, Calidad y Comunicación Turística";Transferencias;Transf. al Sector Privado para Financiar Gastos Capital;160.000;160.000;0;0;0;160.000
Circuitos Turisticos Regionales / Circuitos Fluviales;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;400.000;400.000;0;0;0;400.000
Plan Cocinar;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Otros Servicios;5.000.000;5.000.000;0;0;0;5.000.000
Plan Cocinar;Desarrollo y Promoción del Turismo Nacional;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;2.000.000;2.000.000;0;0;0;2.000.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal Permanente;2.082.896;2.082.896;0;0;0;2.082.896
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal Permanente;1.872.104;1.872.104;0;0;0;1.872.104
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal Permanente;329.584;329.584;0;0;0;329.584
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal Permanente;1.071.145;1.071.145;0;0;0;1.071.145
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Servicios Extraordinarios;987.859;987.859;0;0;0;987.859
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Servicios Extraordinarios;82.322;82.322;0;0;0;82.322
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Servicios Extraordinarios;256.844;256.844;0;0;0;256.844
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;251.780;251.780;0;0;0;251.780
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Asistencia Social al Personal;241.984;241.984;0;0;0;241.984
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal contratado;4.697.216;4.697.216;0;0;0;4.697.216
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal contratado;1.371.853;1.371.853;0;0;0;1.371.853
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal contratado;505.756;505.756;0;0;0;505.756
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Gastos en Personal;Personal contratado;1.643.706;1.643.706;0;0;0;1.643.706
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";20.000;20.000;0;0;0;20.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";30.000;30.000;0;0;0;30.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";10.000;10.000;0;0;0;10.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";15.000;15.000;0;0;0;15.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Bienes de Consumo;Otros Bienes de Consumo;15.000;15.000;0;0;0;15.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;1.235;1.235;1.235;-1.235
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;1.000.000;1.000.000;0;0;0;1.000.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;250.000;250.000;0;0;0;250.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;250.000;250.000;0;0;0;246.784
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;25.000;25.000;0;0;0;25.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";25.000;25.000;0;0;0;25.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Otros Servicios;75.000;75.000;0;0;0;75.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Transferencias;Transf. al Sector Privado para Financiar Gastos Corrientes;300.000;300.000;0;0;0;300.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;1.200.000;1.200.000;0;0;0;1.200.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-466.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;0;0;3.216;3.216;3.216;0
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Servicios Básicos;0;0;1.148;1.148;1.148;-1.148
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;0;0;0;-5.886.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;0;0;26.263;26.263;26.263;-26.263
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Transferencias;Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital;43.358.345;43.358.345;0;0;0;43.358.345
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Transferencias;Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital;2.000.000;2.000.000;0;0;0;2.000.000
Inversiones Públicas en Infraestructura Turística;Actividades Centrales;Transferencias;Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital;27.767.611;27.767.611;0;0;0;27.767.611
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Servicios Técnicos y Profesionales;130.000;130.000;0;0;0;130.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;100.000;100.000;0;0;0;100.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;22.000.000;22.000.000;0;0;0;22.000.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;300.000;300.000;0;0;0;300.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Pasajes y Viáticos;500.000;500.000;0;0;0;500.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Otros Servicios;270.000;270.000;0;0;0;270.000
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Transferencias;Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes;1.042.850;1.042.850;0;0;0;1.042.850
Apoyo Financiero a Proyectos Privados y Emprendedores;Actividades Centrales;Servicios No Personales;Servicios Comerciales y Financieros;0;0;2.251.954;2.131.187;2.131.187;-2.251.954
Plan de Turismo Interno;Desarrollo y Promoción del Turismo Nacional;Servicios No Personales;Servicios Técnicos y Profesionales;8.000.000;8.000.000;0;0;0;8.000.000
Construcción del Polideportivo CERENA;Promoción del Deporte;Bienes de Uso;Construcciones;1.026.124;1.026.124;0;0;0;1.026.124
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;22.625.629;22.625.629;2.502.787;2.502.787;2.502.787;20.122.842
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;21.651.855;21.651.855;1.331.335;1.331.335;1.331.335;20.320.520
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;5.487.784;5.487.784;26.442;26.442;26.442;5.461.342
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;12.457.718;12.457.718;181.654;0;40.282;12.276.064
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;121.057;121.057;0;0;0;121.057
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;9.356.054;9.356.054;1.520.503;1.520.503;1.520.503;7.835.551
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;464.705;464.705;0;0;0;464.705
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;2.508.744;2.508.744;0;0;0;2.508.744
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Asistencia Social al Personal;783.115;783.115;0;0;0;783.115
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Asistencia Social al Personal;386.035;386.035;14.309;14.309;14.309;371.726
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Gabinete de autoridades superiores;3.834.824;3.834.824;218.443;218.443;218.443;3.616.381
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;74.152.182;74.152.182;5.587.701;5.587.701;5.587.701;68.564.481
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;35.335.717;35.335.717;2.404.679;2.404.679;2.404.679;32.931.038
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;10.783.797;10.783.797;14.885;14.885;14.885;10.768.912
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;27.728.529;27.728.529;203.232;0;58.468;27.525.297
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;"Productos Alimenticios, Agropecuarios y Forestales";80.000;80.000;206.641;0;0;-126.641
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";120.000;120.000;0;0;0;120.000
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";450;450;0;0;0;450
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;"Productos Químicos, Combustibles y Lubricantes";120.000;120.000;0;0;0;120.000
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;Productos Metálicos;562;562;0;0;0;562
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;2.008.545;2.008.545;0;0;0;2.008.545
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;15.835;15.835;0;0;0;15.835
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;13.784.833;13.784.833;0;0;0;13.784.833
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;1.680.000;1.680.000;0;0;0;1.680.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;1.560.000;1.560.000;0;0;0;1.560.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;223.166;223.166;0;0;0;223.166
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;849.786;849.786;0;0;0;849.786
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;802.215;802.215;0;0;0;802.215
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Alquileres y Derechos;106;106;0;0;0;106
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Alquileres y Derechos;99.894;99.894;0;0;0;99.894
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";2.400.000;2.400.000;0;0;0;2.400.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";20.000;20.000;0;0;0;20.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";310.000;310.000;0;0;0;310.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";773.000;773.000;0;0;0;773.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";1.070.000;1.070.000;0;0;0;1.070.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;7.500;7.500;0;0;0;7.500
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;350.000;350.000;0;0;0;350.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;20.000;20.000;0;0;0;20.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;2.925.000;2.925.000;0;0;0;2.925.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;3.890.000;3.890.000;0;0;0;3.890.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Pasajes y Viáticos;2.000.000;2.000.000;0;0;0;2.000.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";500.000;500.000;0;0;0;500.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";800.000;800.000;0;0;0;800.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Impuestos, Derechos, Tasas y Juicios";1.390.000;1.390.000;0;0;0;1.390.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;25.689.000;25.689.000;0;0;0;25.689.000
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;1.100.000;1.100.000;0;0;0;1.100.000
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;2.709.160;410.736;2.709.160;-2.709.160
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;2.053.257;260.270;2.053.257;-2.053.257
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;5.381;4.280;5.381;-5.381
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;1.069.807;1.110.089;1.069.807;-1.069.807
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;33.792;0;33.792;-33.792
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;0;0;1.883.197;311.428;1.883.197;-1.883.197
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;0;0;452.125;452.125;452.125;-452.125
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Asistencia Social al Personal;0;0;497.231;497.231;497.231;-497.231
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Gabinete de autoridades superiores;0;0;337.101;109.698;337.101;-337.101
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;6.911.047;1.139.798;6.911.047;-6.911.047
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;4.805.363;487.211;4.805.363;-4.805.363
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;15.344;8.839;15.344;-15.344
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;2.312.239;2.370.707;2.312.239;-2.312.239
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;2.608.610;2.608.610;2.608.610;-2.608.610
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;110.595;110.595;110.595;-110.595
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;232.956;232.956;232.956;-232.956
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;2.257;2.257;2.257;-2.257
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;80.252;0;80.252;-80.252
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;0;0;9.003;9.003;9.003;-9.003
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Comerciales y Financieros;0;0;90.026;20.450;90.026;-90.026
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Otros Servicios;0;0;200.000;0;0;-1.200.000
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;2.789.639;2.701.562;2.789.639;-2.789.639
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;2.050.714;2.160.463;2.050.714;-2.050.714
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;231;1.331;231;-231
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;1.228.174;1.168.162;1.228.174;-1.228.174
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal Permanente;0;0;33.792;33.792;33.792;-33.792
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;0;0;1.913.681;1.893.698;1.913.681;-1.913.681
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Servicios Extraordinarios;0;0;467.208;467.208;467.208;-467.208
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Asistencia Social al Personal;0;0;285.884;285.884;285.884;-285.884
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Asistencia Social al Personal;0;0;306.595;306.595;306.595;-306.595
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Gabinete de autoridades superiores;0;0;341.249;341.331;341.249;-341.249
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;6.793.420;6.953.094;6.793.420;-6.793.420
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;3.980.311;5.202.803;3.980.311;-3.980.311
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;1.340;7.846;1.340;-1.340
Conducción y Administración;Promoción del Deporte;Gastos en Personal;Personal contratado;0;0;2.981.348;2.922.179;2.981.348;-2.981.348
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;"Productos de Papel, Cartón e Impresos";0;0;1.490;1.490;1.490;-1.490
Conducción y Administración;Promoción del Deporte;Bienes de Consumo;Otros Bienes de Consumo;0;0;1.980;1.980;1.980;-1.980
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;1.292.211;0;1.292.211;-1.292.211
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;122.594;122.594;122.594;-122.594
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;135.604;135.604;135.604;-135.604
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;45.532;45.532;45.532;-45.532
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;0;80.252;0;0
Conducción y Administración;Promoción del Deporte;Servicios No Personales;Servicios Básicos;0;0;5.758;5.758;5.758;-5.758
Conducción y Administración;Promoción del Deporte;Servicios No Personales;"Mantenimiento, Reparación y Limpieza";0;0;0;0;0;-127.780
